Year,Player Name,Team,WAR
1948,Del Ennis,PHI,3.7
1948,Stan Rojek,PIT,3.7
1948,Pat Mullin,DET,3.6
1948,Luke Appling,CHW,3.6
1949,Ted Williams,BOS,9.9
1949,Jackie Robinson,BRO,9.6
1949,Stan Musial,STL,9.2
1949,Ralph Kiner,PIT,7.8
1949,Vern Stephens,BOS,7.5
1949,Eddie Joost,PHA,7.0
1949,Pee Wee Reese,BRO,6.8
1949,Bobby Doerr,BOS,5.8
1949,Enos Slaughter,STL,5.7
1949,Cass Michaels,CHW,5.6
1949,Bobby Thomson,NYG,5.6
1949,Luke Appling,CHW,5.2
1949,Duke Snider,BRO,5.0
1949,George Kell,DET,4.9
1949,Bob Elliott,BSN,4.9
1949,Del Ennis,PHI,4.8
1949,Sid Gordon,NYG,4.7
1949,Tommy Henrich,NYY,4.5
1949,Joe Gordon,CLE,4.5
1949,Mickey Vernon,CLE,4.4
1949,Roy Campanella,BRO,4.3
1949,Larry Doby,CLE,4.3
1949,Elmer Valo,PHA,4.1
1949,Carl Furillo,BRO,4.1
1949,Willard Marshall,NYG,3.8
1949,Lou Boudreau,CLE,3.7
1949,Vic Wertz,DET,3.7
1949,Dom DiMaggio,BOS,3.7
1949,Phil Rizzuto,NYY,3.6
1949,Johnny Pesky,BOS,3.6
1950,Eddie Stanky,NYG,7.7
1950,Al Rosen,CLE,6.9
1950,Phil Rizzuto,NYY,6.9
1950,Jackie Robinson,BRO,6.8
1950,Larry Doby,CLE,6.8
1950,Stan Musial,STL,6.6
1950,Andy Pafko,CHC,6.3
1950,Yogi Berra,NYY,6.0
1950,Joe DiMaggio,NYY,5.6
1950,Sid Gordon,BSN,5.5
1950,Duke Snider,BRO,5.5
1950,Earl Torgeson,BSN,5.4
1950,George Kell,DET,5.2
1950,Ralph Kiner,PIT,5.0
1950,Del Ennis,PHI,5.0
1950,Hank Thompson,NYG,5.0
1950,Vic Wertz,DET,4.9
1950,Hoot Evers,DET,4.7
1950,Jerry Priddy,DET,4.7
1950,Bob Elliott,BSN,4.4
1950,Roy Campanella,BRO,4.4
1950,Alvin Dark,NYG,4.4
1950,Dom DiMaggio,BOS,4.3
1950,Vern Stephens,BOS,4.3
1950,Tommy Glaviano,STL,4.1
1950,Wes Westrum,NYG,3.9
1950,Eddie Yost,WAS,3.9
1950,Bobby Doerr,BOS,3.9
1950,Pee Wee Reese,BRO,3.6
1950,Johnny Pesky,BOS,3.6
1951,Jackie Robinson,BRO,9.0
1951,Stan Musial,STL,8.6
1951,Ralph Kiner,PIT,7.6
1951,Ted Williams,BOS,7.1
1951,Roy Campanella,BRO,7.1
1951,Monte Irvin,NYG,6.4
1951,Larry Doby,CLE,6.3
1951,Eddie Joost,PHA,6.3
1951,Richie Ashburn,PHI,6.1
1951,Minnie Minoso,N/A,5.5
1951,Yogi Berra,NYY,5.3
1951,Alvin Dark,NYG,5.2
1951,Bobby Thomson,NYG,5.1
1951,Eddie Stanky,NYG,5.0
1951,Gil Hodges,BRO,5.0
1951,Sid Gordon,BSN,4.9
1951,Nellie Fox,CHW,4.5
1951,Bobby Avila,CLE,4.4
1951,Vic Wertz,DET,4.4
1951,Ferris Fain,PHA,4.4
1951,Pee Wee Reese,BRO,4.3
1951,Willie Jones,PHI,4.3
1951,Eddie Yost,WAS,4.2
1951,Johnny Pesky,BOS,4.1
1951,Al Rosen,CLE,4.0
1951,Sam Jethroe,BSN,4.0
1951,Solly Hemus,STL,3.9
1951,Willie Mays,NYG,3.9
1951,Phil Rizzuto,NYY,3.8
1951,Duke Snider,BRO,3.7
1952,Jackie Robinson,BRO,7.8
1952,Stan Musial,STL,7.8
1952,Larry Doby,CLE,6.9
1952,Mickey Mantle,NYY,6.6
1952,Al Rosen,CLE,6.5
1952,Solly Hemus,STL,6.5
1952,Yogi Berra,NYY,5.8
1952,Hank Sauer,CHC,5.5
1952,Alvin Dark,NYG,5.1
1952,Gil Hodges,BRO,5.1
1952,Phil Rizzuto,NYY,4.9
1952,Ferris Fain,PHA,4.9
1952,Sid Gordon,BSN,4.8
1952,Red Schoendienst,STL,4.5
1952,Pee Wee Reese,BRO,4.5
1952,Duke Snider,BRO,4.5
1952,Eddie Joost,PHA,4.4
1952,Bobby Thomson,NYG,4.3
1952,Bobby Avila,CLE,4.3
1952,Minnie Minoso,CHW,4.3
1952,Roy Campanella,BRO,4.2
1952,Ralph Kiner,PIT,4.2
1952,Eddie Robinson,CHW,4.1
1952,Granny Hamner,PHI,4.0
1952,Enos Slaughter,STL,4.0
1952,Hank Bauer,NYY,3.9
1952,Gil McDougald,NYY,3.8
1952,Vic Wertz,N/A,3.7
1952,Dale Mitchell,CLE,3.6
1952,Billy Goodman,BOS,3.3
1953,Al Rosen,CLE,9.1
1953,Duke Snider,BRO,8.8
1953,Eddie Mathews,MIL,8.7
1953,Roy Campanella,BRO,7.7
1953,Stan Musial,STL,7.5
1953,Jackie Robinson,BRO,6.0
1953,Red Schoendienst,STL,5.9
1953,Mickey Vernon,WAS,5.4
1953,Yogi Berra,NYY,5.4
1953,Richie Ashburn,PHI,5.4
1953,Ray Boone,N/A,5.4
1953,Solly Hemus,STL,5.1
1953,Larry Doby,CLE,5.0
1953,Mickey Mantle,NYY,4.9
1953,Eddie Yost,WAS,4.8
1953,Monte Irvin,NYG,4.7
1953,Minnie Minoso,CHW,4.6
1953,Carl Furillo,BRO,4.5
1953,Pee Wee Reese,BRO,4.4
1953,Gus Zernial,PHA,4.4
1953,Gil Hodges,BRO,4.4
1953,Ted Kluszewski,CIN,4.3
1953,Gus Bell,CIN,4.0
1953,Alvin Dark,NYG,3.9
1953,Gene Woodling,NYY,3.9
1953,Jim Gilliam,BRO,3.9
1953,Granny Hamner,PHI,3.7
1953,George Kell,BOS,3.5
1953,Gil McDougald,NYY,3.4
1953,Johnny Logan,MIL,3.3
1954,Willie Mays,NYG,10.3
1954,Ted Williams,BOS,8.4
1954,Duke Snider,BRO,8.3
1954,Eddie Mathews,MIL,7.9
1954,Minnie Minoso,CHW,7.8
1954,Ted Kluszewski,CIN,7.4
1954,Stan Musial,STL,7.3
1954,Mickey Mantle,NYY,6.7
1954,Bobby Avila,CLE,6.4
1954,Richie Ashburn,PHI,6.4
1954,Gil Hodges,BRO,6.0
1954,Yogi Berra,NYY,5.9
1954,Larry Doby,CLE,5.9
1954,Pee Wee Reese,BRO,5.8
1954,Chico Carrasquel,CHW,5.2
1954,Ray Boone,DET,4.9
1954,Nellie Fox,CHW,4.8
1954,Al Rosen,CLE,4.8
1954,Hank Thompson,NYG,4.5
1954,Eddie Yost,WAS,4.4
1954,Red Schoendienst,STL,4.3
1954,Granny Hamner,PHI,4.3
1954,Jackie Jensen,BOS,4.1
1954,Al Smith,CLE,4.0
1954,Cal Abrams,N/A,3.6
1954,Alvin Dark,NYG,3.6
1954,Harvey Kuenn,DET,3.5
1954,Hank Sauer,CHC,3.5
1954,Mickey Vernon,WAS,3.4
1954,Frank Thomas,PIT,3.1
1955,Mickey Mantle,NYY,9.8
1955,Willie Mays,NYG,9.0
1955,Ernie Banks,CHC,7.8
1955,Duke Snider,BRO,7.7
1955,Eddie Mathews,MIL,7.5
1955,Al Kaline,DET,7.3
1955,Richie Ashburn,PHI,6.1
1955,Hank Aaron,MIL,5.9
1955,Johnny Logan,MIL,5.8
1955,Stan Musial,STL,5.8
1955,Roy Campanella,BRO,5.7
1955,Yogi Berra,NYY,5.2
1955,Gil McDougald,NYY,5.1
1955,Al Smith,CLE,5.0
1955,Jim Piersall,BOS,5.0
1955,Wally Post,CIN,5.0
1955,Ted Kluszewski,CIN,5.0
1955,Nellie Fox,CHW,4.9
1955,Hank Bauer,NYY,4.8
1955,Carl Furillo,BRO,4.3
1955,Larry Doby,CLE,4.2
1955,Minnie Minoso,CHW,4.1
1955,Pee Wee Reese,BRO,4.0
1955,Gil Hodges,BRO,3.9
1955,Jackie Jensen,BOS,3.8
1955,Ray Boone,DET,3.7
1955,Sherm Lollar,CHW,3.6
1955,Smoky Burgess,N/A,3.6
1955,Roy McMillan,CIN,3.4
1955,Del Ennis,PHI,3.3
1956,Mickey Mantle,NYY,11.5
1956,Duke Snider,BRO,7.5
1956,Willie Mays,NYG,6.9
1956,Hank Aaron,MIL,6.9
1956,Yogi Berra,NYY,6.4
1956,Al Kaline,DET,6.3
1956,Ted Williams,BOS,6.3
1956,Minnie Minoso,CHW,6.2
1956,Jim Gilliam,BRO,6.0
1956,Charlie Maxwell,DET,5.8
1956,Frank Robinson,CIN,5.8
1956,Ken Boyer,STL,5.6
1956,Eddie Mathews,MIL,5.4
1956,Jim Piersall,BOS,5.3
1956,Johnny Logan,MIL,5.2
1956,Harvey Kuenn,DET,5.1
1956,Richie Ashburn,PHI,5.1
1956,Gil McDougald,NYY,4.9
1956,Ernie Banks,CHC,4.8
1956,Stan Musial,STL,4.8
1956,Larry Doby,CHW,4.7
1956,Jackie Jensen,BOS,4.7
1956,Bob Nieman,N/A,4.4
1956,Joe Adcock,MIL,4.2
1956,Stan Lopata,PHI,4.2
1956,Sherm Lollar,CHW,4.2
1956,Bill Skowron,NYY,4.0
1956,Roy McMillan,CIN,3.9
1956,Ray Boone,DET,3.9
1956,Gil Hodges,BRO,3.7
1957,Mickey Mantle,NYY,11.4
1957,Ted Williams,BOS,9.7
1957,Willie Mays,NYG,8.4
1957,Hank Aaron,MIL,7.6
1957,Eddie Mathews,MIL,7.3
1957,Nellie Fox,CHW,7.0
1957,Frank Robinson,CIN,6.6
1957,Gil McDougald,NYY,6.2
1957,Ernie Banks,CHC,6.1
1957,Stan Musial,STL,6.1
1957,Minnie Minoso,CHW,5.2
1957,Richie Ashburn,PHI,5.2
1957,Duke Snider,BRO,5.2
1957,Red Schoendienst,N/A,5.1
1957,Charlie Maxwell,DET,4.9
1957,Roy Sievers,WAS,4.7
1957,Al Kaline,DET,4.7
1957,Gene Woodling,CLE,4.5
1957,Ed Bouchee,PHI,4.2
1957,Gil Hodges,BRO,4.1
1957,Don Blasingame,STL,4.0
1957,Johnny Logan,MIL,3.9
1957,Dick Groat,PIT,3.9
1957,Don Hoak,CIN,3.8
1957,Billy Gardner,BAL,3.7
1957,Wally Moon,STL,3.5
1957,Rocky Colavito,CLE,3.5
1957,Yogi Berra,NYY,3.3
1957,Bill Skowron,NYY,3.2
1957,Vic Wertz,CLE,3.2
1958,Willie Mays,SFG,9.7
1958,Mickey Mantle,NYY,8.8
1958,Ernie Banks,CHC,8.7
1958,Hank Aaron,MIL,6.8
1958,Rocky Colavito,CLE,6.6
1958,Richie Ashburn,PHI,6.5
1958,Al Kaline,DET,6.4
1958,Bob Cerv,KCA,6.2
1958,Eddie Mathews,MIL,5.8
1958,Pete Runnels,BOS,5.6
1958,Jackie Jensen,BOS,5.5
1958,Ken Boyer,STL,5.3
1958,Minnie Minoso,CLE,5.0
1958,Norm Siebern,NYY,4.7
1958,Bill Mazeroski,PIT,4.5
1958,Ted Williams,BOS,4.5
1958,Del Crandall,MIL,4.4
1958,Vic Power,N/A,4.1
1958,Sherm Lollar,CHW,4.1
1958,Stan Musial,STL,4.0
1958,Frank Robinson,CIN,3.9
1958,Roy Sievers,WAS,3.8
1958,Bob Skinner,PIT,3.7
1958,Lee Walls,CHC,3.7
1958,Roberto Clemente,PIT,3.7
1958,Luis Aparicio,CHW,3.6
1958,Johnny Temple,CIN,3.6
1958,Frank Bolling,DET,3.5
1958,Gus Triandos,BAL,3.5
1958,Frank Malzone,BOS,3.4
1959,Ernie Banks,CHC,9.7
1959,Eddie Mathews,MIL,8.3
1959,Hank Aaron,MIL,8.2
1959,Willie Mays,SFG,7.4
1959,Mickey Mantle,NYY,6.6
1959,Al Kaline,DET,6.2
1959,Eddie Yost,DET,6.2
1959,Nellie Fox,CHW,6.0
1959,Ken Boyer,STL,5.9
1959,Frank Robinson,CIN,5.5
1959,Rocky Colavito,CLE,5.3
1959,Minnie Minoso,CLE,5.3
1959,Vada Pinson,CIN,5.3
1959,Wally Moon,LAD,5.1
1959,Jim Landis,CHW,5.1
1959,Pete Runnels,BOS,5.0
1959,Jackie Jensen,BOS,4.7
1959,Del Crandall,MIL,4.5
1959,Sherm Lollar,CHW,4.3
1959,Charlie Neal,LAD,4.2
1959,Johnny Logan,MIL,4.0
1959,Yogi Berra,NYY,4.0
1959,Harmon Killebrew,WAS,4.0
1959,Harvey Kuenn,DET,3.9
1959,Bill Tuttle,KCA,3.7
1959,Woodie Held,CLE,3.7
1959,Don Hoak,PIT,3.5
1959,Orlando Cepeda,SFG,3.5
1959,Johnny Temple,CIN,3.4
1959,Gene Woodling,BAL,3.4
1960,Willie Mays,SFG,8.3
1960,Eddie Mathews,MIL,7.7
1960,Roger Maris,NYY,7.2
1960,Ernie Banks,CHC,7.0
1960,Hank Aaron,MIL,7.0
1960,Mickey Mantle,NYY,6.9
1960,Ken Boyer,STL,6.4
1960,Frank Robinson,CIN,6.3
1960,Dick Groat,PIT,5.8
1960,Don Hoak,PIT,5.1
1960,Luis Aparicio,CHW,5.0
1960,Brooks Robinson,BAL,4.9
1960,Bill Skowron,NYY,4.7
1960,Vada Pinson,CIN,4.6
1960,Ron Hansen,BAL,4.5
1960,Pete Runnels,BOS,4.3
1960,Del Crandall,MIL,4.0
1960,Nellie Fox,CHW,4.0
1960,Joe Adcock,MIL,4.0
1960,Tony Kubek,NYY,3.8
1960,Richie Ashburn,CHC,3.7
1960,Wally Moon,LAD,3.7
1960,Roy Sievers,CHW,3.7
1960,Orlando Cepeda,SFG,3.6
1960,Earl Battey,WAS,3.6
1960,Jim Piersall,CLE,3.5
1960,Tito Francona,CLE,3.5
1960,Gene Woodling,BAL,3.5
1960,Jim Landis,CHW,3.4
1960,Roberto Clemente,PIT,3.4
1961,Mickey Mantle,NYY,10.3
1961,Norm Cash,DET,10.2
1961,Hank Aaron,MIL,8.9
1961,Willie Mays,SFG,8.3
1961,Rocky Colavito,DET,8.0
1961,Jim Gentile,BAL,8.0
1961,Al Kaline,DET,7.7
